City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1590,Otyniya,UA,48.7377,24.8611,55.35,69,9,8.23,clear sky
1591,Zaton,RU,53.2936,83.8072,42.39,65,75,8.95,broken clouds
1592,Leshukonskoye,RU,64.8989,45.7622,45.34,91,100,3.89,overcast clouds
1593,Qinggang,CN,46.6833,126.0833,68.14,50,0,11.77,clear sky
1594,Bousso,TD,10.4795,16.7117,79.14,65,96,4.88,overcast clouds
1595,Varkaus,FI,62.3153,27.873,41.11,72,14,1.81,few clouds
1596,Wangqing,CN,43.3218,129.7634,63.18,91,100,2.82,overcast clouds
1597,Camabatela,AO,-8.1881,15.375,67.53,73,95,4.45,overcast clouds
1598,Alto Parana,BR,-23.1289,-52.3189,69.42,58,0,5.55,clear sky
1599,Bonfim,BR,3.0833,-59.95,76.57,76,8,1.48,clear sky
1600,Ajdabiya,LY,30.7554,20.2263,74.79,46,0,5.59,clear sky
1601,Susehri,TR,40.1644,38.0867,62.55,38,0,1.25,clear sky
1602,Novobirilyussy,RU,56.9514,90.6661,42.44,62,100,7.27,overcast clouds
1603,Mossendjo,CG,-2.9506,12.7261,71.69,92,100,1.92,light rain
1604,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,76.59,53,4,3.85,clear sky
1605,Wasilla,US,61.5814,-149.4394,35.28,84,1,1.01,clear sky
1606,Kichmengskiy Gorodok,RU,59.9816,45.7854,42.57,94,100,9.04,overcast clouds
1607,Bacolod,PH,10.6667,122.95,84.76,75,97,11.7,heavy intensity rain
1608,Sukumo,JP,32.9333,132.7333,72.99,93,98,7.34,overcast clouds
1609,Jiuquan,CN,39.7432,98.5174,78.06,10,0,5.95,clear sky
1610,Harmanli,BG,41.9333,25.9,68.61,41,2,1.43,clear sky
1611,Bouna,CI,9.2667,-3.0,70.68,92,89,4.45,overcast clouds
1612,Altay,CN,47.8667,88.1167,55.89,17,21,8.86,few clouds
1613,Lokoja,NG,7.8024,6.743,75.13,93,99,3.09,overcast clouds
1614,Brookhaven,US,31.5791,-90.4407,62.26,84,87,3.49,overcast clouds
1615,Vicksburg,US,32.3526,-90.8779,65.55,100,20,0.0,few clouds
1616,Bafq,IR,31.6128,55.4107,81.88,24,0,7.43,clear sky
1617,Niihama,JP,33.9593,133.3167,81.39,78,44,3.96,scattered clouds
1618,Helena,US,46.5927,-112.0361,62.98,41,1,5.01,clear sky
1619,Shizuishan,CN,39.2333,106.7694,78.82,32,100,17.2,overcast clouds
1620,Veshenskaya,RU,49.6303,41.7334,54.21,70,94,17.05,overcast clouds
1621,Tikrit,IQ,34.6071,43.6782,87.21,10,0,15.14,clear sky
1622,Kindu,CD,-2.95,25.95,75.67,76,82,2.15,broken clouds
1623,Coachella,US,33.6803,-116.1739,86.23,44,1,3.0,clear sky
1624,Karonga,MW,-9.9333,33.9333,81.09,45,33,7.11,scattered clouds
1625,Saqqez,IR,36.2499,46.2735,68.34,21,0,3.33,clear sky
1626,Itoman,JP,26.1247,127.6694,88.18,70,40,12.66,scattered clouds
1627,Sooke,CA,48.3746,-123.7276,58.57,97,100,9.22,light rain
1628,Linhares,BR,-19.3911,-40.0722,65.98,94,23,1.45,few clouds
1629,Bismarck,US,46.8083,-100.7837,58.87,70,1,5.99,clear sky
1630,Aparecida Do Taboado,BR,-20.0867,-51.0936,72.5,66,89,3.74,overcast clouds
1631,Podgorica,ME,42.4411,19.2636,65.98,63,0,3.44,clear sky
1632,Banjar,ID,-8.19,114.9675,84.06,57,57,0.96,broken clouds
1633,Ikryanoye,RU,46.0932,47.7308,59.02,52,0,21.43,clear sky
1634,Yakima,US,46.4665,-120.6678,71.04,60,40,21.85,dust
1635,Ternate,ID,0.8,127.4,82.11,79,38,7.47,scattered clouds
1636,Nador,MA,35.174,-2.9287,61.05,88,0,4.61,clear sky
1637,Leh,IN,34.1667,77.5833,64.47,15,0,3.69,clear sky
1638,The Valley,AI,18.217,-63.0578,80.46,76,9,12.15,clear sky
1639,Mishan,CN,45.55,131.8833,68.67,73,100,8.21,overcast clouds
1640,Rajshahi,BD,24.3667,88.6,92.97,54,91,3.31,overcast clouds
1641,Ransang,PH,8.9603,117.5828,84.47,74,42,1.7,light rain
1642,Salaga,GH,8.5508,-0.5188,74.01,93,98,3.94,overcast clouds
1643,Nsanje,MW,-16.92,35.262,88.83,35,15,4.76,few clouds
1644,Lardos,GR,36.0942,28.0157,74.95,52,17,8.75,few clouds
1645,Shahe,CN,39.2708,113.5478,68.31,37,100,1.32,overcast clouds
1646,Riachao Das Neves,BR,-11.7461,-44.91,75.4,49,3,5.1,clear sky
1647,Mae Sai,TH,20.4335,99.8762,83.52,71,100,3.96,overcast clouds
1648,Riberalta,BO,-10.9833,-66.1,78.17,63,4,2.57,clear sky
1649,Jabinyanah,TN,35.035,10.9081,75.0,67,9,6.29,clear sky
1650,Shakawe,BW,-18.3667,21.85,80.8,15,0,6.58,clear sky
1651,Kapit,MY,2.0167,112.9333,86.18,76,88,2.53,overcast clouds
1652,Kerman,IR,30.2832,57.0788,76.86,11,0,4.61,clear sky
1653,Pandan,PH,14.0453,124.1694,85.98,69,61,6.85,broken clouds
1654,Igunga,TZ,-4.2833,33.8833,80.74,30,16,6.49,few clouds
1655,Kigoma,TZ,-4.8769,29.6267,83.23,44,26,1.01,scattered clouds
1656,Sulangan,PH,11.1373,123.7228,84.79,72,100,7.85,overcast clouds
1657,Tarime,TZ,-1.35,34.3667,75.2,49,13,6.85,few clouds
1658,Khasan,RU,42.4308,130.6434,67.1,80,100,10.89,light rain
1659,Karaton,ID,-6.3424,106.1045,89.76,64,98,5.44,overcast clouds
1660,Kota Kinabalu,MY,5.9749,116.0724,85.98,79,20,4.61,light rain
1661,Revda,RU,56.801,59.9303,40.01,65,100,14.5,overcast clouds
1662,Marion,US,39.7684,-86.1555,64.74,73,20,9.22,few clouds
1663,Piranhas,BR,-16.4269,-51.8222,72.48,67,77,3.87,broken clouds
1664,Gravatai,BR,-29.9444,-50.9919,66.24,94,90,3.44,mist
1665,Gillette,US,44.2911,-105.5022,63.86,32,1,1.01,clear sky
1666,Ranau,MY,5.9538,116.6641,79.45,75,50,0.54,scattered clouds
1667,Tessalit,ML,20.1986,1.0114,85.32,16,0,8.99,clear sky
1668,Orangeburg,US,33.4918,-80.8557,62.67,92,1,3.44,clear sky
1669,Roma,US,43.2128,-75.4557,60.66,90,20,0.0,few clouds
1670,Lundazi,ZM,-12.2929,33.1782,80.28,31,92,10.65,overcast clouds
1671,Arecibo,PR,18.4724,-66.7157,80.2,85,0,6.13,clear sky
1672,Yabrud,SY,33.9674,36.6574,67.53,24,0,8.23,clear sky
1673,Cabano,PH,10.5869,122.7002,84.87,73,92,12.55,overcast clouds
1674,Aguimes,ES,27.9054,-15.4461,70.43,83,40,19.57,scattered clouds
1675,Emerald,AU,-23.5333,148.1667,87.94,29,40,17.27,scattered clouds
1676,Praya,CV,14.9215,-23.5087,77.54,88,20,5.75,few clouds
1677,Imperia,IT,43.9667,7.7833,64.4,94,100,1.95,overcast clouds
1678,Saluzzo,IT,44.6464,7.4862,67.53,100,100,2.3,overcast clouds
1679,Forest Grove,US,45.5198,-123.1107,64.71,75,90,1.01,overcast clouds
1680,Minas,UY,-34.3759,-55.2377,57.52,94,6,4.97,clear sky
1681,Grand-Lahou,CI,5.1367,-5.0242,74.05,92,100,5.59,light rain
1682,Kenitra,MA,34.261,-6.5802,64.72,84,56,1.36,broken clouds
1683,Holland,US,42.7875,-86.1089,70.41,55,19,4.0,few clouds
1684,Sisimiut,GL,66.9395,-53.6735,24.85,51,0,6.76,clear sky
1685,Mucurapo,TT,10.6667,-61.5333,77.97,85,99,5.97,overcast clouds
1686,Guilin,CN,25.2819,110.2864,96.91,44,2,3.06,clear sky
1687,Pringsewu,ID,-5.3582,104.9744,85.23,70,100,4.43,overcast clouds
1688,Kennewick,US,46.2113,-119.1372,72.12,41,1,1.01,clear sky
1689,De-Kastri,RU,51.4667,140.7833,58.3,81,100,6.26,overcast clouds
1690,Acapulco,MX,16.8634,-99.8901,77.97,83,100,4.21,overcast clouds
1691,Ekangala,ZA,-25.6962,28.7492,70.3,26,0,16.71,clear sky
1692,Aplaya,PH,8.6086,124.7681,84.61,78,30,2.75,scattered clouds
1693,Ermoupolis,GR,37.4423,24.9425,77.9,50,0,11.5,clear sky
1694,Bayir,TR,37.2687,28.2167,63.12,26,23,4.5,few clouds
1695,Nuevo Casas Grandes,MX,30.4167,-107.9167,58.75,83,3,1.01,clear sky
1696,Kanashevo,RU,55.2169,62.0634,38.1,54,100,22.64,overcast clouds
1697,North Platte,US,41.1239,-100.7654,63.37,64,1,3.44,clear sky
1698,Kathu,TH,7.9178,98.3332,75.02,79,100,12.75,light rain
1699,Ashland,US,40.8167,-82.2665,63.21,63,99,11.74,overcast clouds
1700,Santa Rosa,PH,14.3122,121.1114,87.78,78,49,5.01,light rain
1701,Divo,CI,5.8397,-5.36,69.96,98,94,1.43,overcast clouds
1702,Kundiawa,PG,-6.0167,144.9667,70.02,92,100,0.81,light rain
1703,Wuda,CN,39.4994,106.7117,78.51,31,100,19.13,overcast clouds
1704,Sumbe,AO,-11.2061,13.8437,71.6,78,90,6.91,overcast clouds
1705,Shitkino,RU,56.3703,98.3543,36.48,99,100,5.5,light rain
1706,Matagami,CA,49.7502,-77.6328,46.51,100,90,8.05,overcast clouds
1707,Adeje,ES,28.1227,-16.726,72.95,78,20,10.36,few clouds
1708,Feijo,BR,-8.1642,-70.3536,73.27,80,22,1.16,few clouds
1709,Mathbaria,BD,22.2876,89.9593,89.87,62,100,10.18,overcast clouds
1710,Horadiz,AZ,39.4488,47.3353,66.97,35,0,6.49,clear sky
1711,Copperas Cove,US,31.1241,-97.9031,71.04,64,1,8.05,clear sky
1712,Kambove,CD,-10.8764,26.5969,80.19,28,99,1.07,overcast clouds
1713,Mpulungu,ZM,-8.7623,31.1141,85.5,35,46,1.59,scattered clouds
1714,Payo,ID,-3.7508,103.6372,85.1,77,98,1.52,overcast clouds
1715,Sayyan,YE,15.1718,44.3244,67.14,15,0,2.57,clear sky
1716,Salta,AR,-24.7859,-65.4117,64.69,62,0,2.3,clear sky
1717,Tinskoy,RU,56.1525,96.9161,36.46,98,100,5.91,light rain
1718,Gangtok,IN,27.3333,88.6167,74.5,67,52,4.83,broken clouds
1719,Riwaka,NZ,-41.0833,173.0,52.43,71,60,2.3,broken clouds
1720,Kasongo,CD,-4.45,26.6667,78.48,59,47,4.94,scattered clouds
1721,Batesville,US,35.7698,-91.641,65.08,65,0,5.44,clear sky
1722,Santa Flavia,IT,38.085,13.5351,76.37,76,90,1.01,overcast clouds
1723,Ceyhan,TR,37.0247,35.8175,78.64,18,0,3.27,clear sky
1724,Etchoropo,MX,26.7667,-109.6667,84.74,60,2,6.33,clear sky
1725,Bensonville,LR,6.4461,-10.6125,72.95,98,100,6.49,heavy intensity rain
1726,Oriximina,BR,-1.7656,-55.8661,74.25,87,37,2.91,scattered clouds
1727,Skibbereen,IE,51.55,-9.2667,46.2,75,69,19.57,moderate rain
1728,Tornio,FI,65.8481,24.1466,48.22,91,89,10.36,overcast clouds
1729,Malabor,PH,11.2729,122.0466,82.92,78,100,3.94,light rain
1730,Port-Cartier,CA,50.0334,-66.8654,53.82,85,18,11.07,few clouds
1731,Ibatiba,BR,-20.2339,-41.5106,58.3,97,28,2.33,scattered clouds
1732,Ito,JP,34.9667,139.0833,76.77,76,0,5.99,clear sky
1733,Parakai,NZ,-36.65,174.4333,54.72,79,100,5.66,overcast clouds
1734,Catuday,PH,16.2923,119.8062,84.83,70,40,8.48,scattered clouds
1735,Hailar,CN,49.2,119.7,55.04,42,0,15.97,clear sky
1736,San Angelo,US,31.4638,-100.437,72.32,54,1,1.99,clear sky
1737,Bani Walid,LY,31.7566,13.9942,71.31,62,27,4.99,scattered clouds
1738,Gorin,RU,51.1983,136.6669,63.9,58,100,9.01,overcast clouds
1739,Gazli,UZ,40.1333,63.45,67.01,40,0,6.8,clear sky
1740,Albanel,CA,48.8832,-72.4487,53.08,93,18,9.22,few clouds
1741,La Palma,US,33.8464,-118.0467,67.82,81,90,1.01,overcast clouds
1742,Rabaul,PG,-4.1967,152.1721,82.94,71,99,2.53,light rain
1743,Pitea,SE,65.3172,21.4794,54.09,78,92,6.82,overcast clouds
1744,Rauma,FI,61.1272,21.5113,44.64,69,87,7.49,overcast clouds
1745,Yongan,CN,39.6957,113.6871,71.08,24,100,4.03,overcast clouds
1746,Canoinhas,BR,-26.1772,-50.39,56.75,99,37,2.68,scattered clouds
1747,Girvan,GB,55.2426,-4.8555,50.0,96,100,5.01,moderate rain
1748,Belmopan,BZ,17.25,-88.7667,79.3,95,100,1.54,overcast clouds
1749,Asyut,EG,27.181,31.1837,73.58,49,8,10.13,clear sky
1750,Chilliwack,CA,49.1747,-121.9443,63.93,98,100,4.61,light rain
1751,Kailua,US,21.4022,-157.7394,80.58,73,75,13.8,broken clouds
1752,Anori,BR,-3.7728,-61.6442,73.27,92,0,2.57,clear sky
1753,Jarvakandi,EE,58.7789,24.8258,50.4,69,7,4.32,clear sky
1754,Bekhteyevka,RU,50.8072,37.2085,49.1,79,100,12.8,overcast clouds
1755,Portoferraio,IT,42.8115,10.3146,74.98,88,90,4.61,fog
1756,Gladstone,AU,-23.85,151.25,71.53,68,40,20.71,light rain
1757,Goundam,ML,16.4145,-3.6708,88.63,22,3,1.72,clear sky
1758,Sydney,AU,-33.8679,151.2073,65.89,59,20,3.0,few clouds
1759,Severomuysk,RU,56.1481,113.4267,26.31,85,100,5.48,light snow
1760,Polewali,ID,-3.4324,119.3435,87.1,70,80,7.61,broken clouds
1761,Wolfville,CA,45.0835,-64.3655,58.95,93,1,5.99,clear sky
1762,Manado,ID,1.487,124.8455,86.77,70,40,5.75,scattered clouds
1763,Billings,US,45.7833,-108.5007,71.37,21,1,11.5,clear sky
1764,Black River,JM,18.0264,-77.8487,82.4,85,4,3.98,clear sky
1765,Oksfjord,NO,70.2396,22.3479,52.72,84,99,5.95,overcast clouds
1766,Racine,US,42.7495,-88.0751,70.66,63,6,5.01,clear sky
1767,Union,US,40.6334,-74.2663,66.11,68,90,5.75,overcast clouds
1768,Simav,TR,39.0882,28.9777,63.12,33,12,5.53,few clouds
1769,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,75.38,83,10,12.71,clear sky
1770,Disna,BY,55.568,28.1971,47.34,84,31,7.78,scattered clouds
1771,Belance,PH,16.1833,121.25,82.63,63,18,2.51,few clouds
1772,Mporokoso,ZM,-9.3727,30.125,82.02,28,12,4.72,few clouds
1773,Idenao,CM,4.2475,9.0047,74.64,86,100,2.21,light rain
1774,Babahoyo,EC,-1.8167,-79.5167,71.73,83,100,3.96,overcast clouds
1775,Vorkuta,RU,67.5,64.0,39.9,55,100,12.28,overcast clouds
1776,Humaita,BR,-7.5061,-63.0208,73.22,89,6,2.19,clear sky
1777,Lubango,AO,-14.9172,13.4925,58.86,72,20,6.91,few clouds
1778,Uige,AO,-7.6087,15.0613,69.4,82,96,2.44,overcast clouds
1779,Kendari,ID,-3.945,122.4989,85.44,58,100,7.0,overcast clouds
1780,Murdochville,CA,48.9583,-65.5006,47.28,95,1,6.02,clear sky
1781,Catia La Mar,VE,10.6038,-67.0303,80.8,83,6,3.44,clear sky
1782,Tanout,NE,14.9709,8.8879,84.52,19,5,14.52,clear sky
1783,Teguldet,RU,57.3064,88.1667,41.31,70,100,6.44,overcast clouds
1784,Neringa,LT,55.3719,21.0647,44.69,74,45,16.11,scattered clouds
1785,Greenfield,US,42.9614,-88.0126,71.08,60,1,3.0,clear sky
1786,Coronado,US,32.6859,-117.1831,68.32,85,90,5.75,overcast clouds
1787,Rockland,US,41.1668,-74.0496,64.65,81,5,3.58,clear sky
1788,Cortez,US,37.3489,-108.5859,61.7,76,40,0.0,scattered clouds
1789,Per,HU,47.6115,17.8063,64.89,82,90,9.22,light rain
1790,Algeciras,ES,36.1333,-5.4505,64.08,82,0,3.44,clear sky
1791,Jasper,US,37.2001,-94.3502,75.25,47,1,5.01,clear sky
1792,Kosum Phisai,TH,16.2486,103.0674,90.01,72,85,1.52,overcast clouds
1793,Nueve De Julio,AR,-35.4444,-60.8831,51.71,73,99,15.5,overcast clouds
1794,Kamina,CD,-8.7386,24.9906,82.99,40,16,3.8,few clouds
1795,Arman,RU,59.7,150.1667,43.07,73,7,6.87,clear sky
1796,Asha,RU,54.9973,57.2722,40.23,73,100,14.88,light rain
1797,Pocerski Pricinovic,RS,44.7222,19.7072,64.45,43,83,1.7,broken clouds
1798,De Aar,ZA,-30.6497,24.0123,82.0,7,80,19.98,broken clouds
1799,Lensk,RU,60.7253,114.9278,34.39,100,100,6.87,moderate rain
1800,Nortelandia,BR,-14.4547,-56.8028,75.11,76,58,5.06,broken clouds
1801,Battle Creek,US,42.3212,-85.1797,66.74,39,1,13.8,clear sky
1802,Charthawal,IN,29.55,77.5833,92.39,48,3,3.51,clear sky
1803,Sainte-Rose,GP,16.3324,-61.6979,77.04,88,20,4.61,few clouds
1804,Yining,CN,29.0361,114.5636,90.68,57,100,4.36,overcast clouds
1805,Floirac,FR,44.8324,-0.5141,62.15,91,0,6.91,clear sky
1806,Paka,MY,4.6374,103.4368,87.73,70,40,6.91,scattered clouds
1807,Xinzhou,CN,38.4092,112.7333,72.9,44,100,1.95,overcast clouds
1808,Cape Coast,GH,5.1053,-1.2466,75.45,89,78,7.9,broken clouds
1809,Nha Trang,VN,12.25,109.1833,87.8,69,15,8.46,few clouds
1810,Greenville,US,35.6127,-77.3663,57.88,97,1,0.0,mist
1811,Rostovka,RU,55.3842,71.8891,43.72,53,84,18.52,broken clouds
1812,Dukat,RU,62.55,155.55,28.35,77,86,3.44,overcast clouds
1813,Ust-Ishim,RU,57.6935,71.1665,44.29,56,98,10.85,overcast clouds
1814,A Coruna,ES,43.3713,-8.396,62.89,90,40,3.0,fog
1815,Pascagoula,US,30.3658,-88.5561,66.24,100,1,0.0,clear sky
1816,Kerchevskiy,RU,59.946,56.2884,42.24,59,95,12.08,overcast clouds
1817,Vidalia,US,32.2177,-82.4135,65.98,88,1,0.0,clear sky
1818,Abdulino,RU,53.7,53.6667,49.12,48,95,16.46,overcast clouds
1819,Huangyan,CN,28.6478,121.2594,85.6,65,2,6.04,clear sky
1820,Dawei,MM,14.0833,98.2,82.09,84,100,4.88,overcast clouds
1821,Novo Aripuana,BR,-5.1206,-60.3797,73.85,87,6,2.08,clear sky
1822,Trinidad,BO,-14.8333,-64.9,79.86,51,19,4.38,few clouds
1823,Yomou,GN,7.5603,-9.2653,67.37,99,100,1.5,overcast clouds
1824,Kuytun,RU,54.3419,101.5036,43.88,47,100,10.87,overcast clouds
1825,Issenye,TZ,-2.0,34.3333,73.72,46,100,6.08,overcast clouds
1826,Popondetta,PG,-8.7537,148.2534,83.17,72,100,4.38,overcast clouds
1827,Pinotepa De Don Luis,MX,16.4167,-97.9167,69.64,96,100,3.65,overcast clouds
1828,Gubkinskiy,RU,64.434,76.5026,43.39,63,8,8.08,clear sky
1829,Sari,IR,36.5633,53.0601,69.39,73,20,9.22,few clouds
1830,Bangassou,CF,4.7413,22.8184,76.8,79,94,1.59,overcast clouds
1831,Natchez,US,31.5604,-91.4032,64.62,88,1,0.0,clear sky
1832,Yamada,JP,39.4667,141.95,65.95,69,13,5.73,few clouds
1833,Srikakulam,IN,18.3,83.9,79.07,87,100,7.18,moderate rain
1834,Itapecerica,BR,-20.4725,-45.1256,62.06,86,9,2.21,clear sky
1835,Zaranj,AF,30.9667,61.8833,82.36,26,0,23.2,clear sky
1836,Dubasari,MD,47.2631,29.1608,62.13,55,58,6.46,broken clouds
1837,Raichur,IN,16.2,77.3667,77.9,81,100,14.54,light rain
1838,Ouadda,CF,8.0777,22.4007,75.42,79,13,1.99,few clouds
1839,Burnie,AU,-41.0667,145.9167,53.8,70,42,6.26,scattered clouds
1840,Campbeltown,GB,55.4258,-5.6076,50.05,90,100,7.38,overcast clouds
1841,Marratxi,ES,39.6421,2.7539,69.91,71,0,1.99,clear sky
1842,Tamale,GH,9.4008,-0.8393,74.91,83,98,2.42,overcast clouds
1843,Arandis,NA,-22.4167,14.9667,49.46,63,10,2.55,clear sky
1844,Divnomorskoye,RU,44.5011,38.1353,65.84,67,72,5.35,broken clouds
1845,Sakhon Nakhon,TH,17.1612,104.1472,89.69,66,75,6.91,broken clouds
1846,Igis,CH,46.9453,9.5722,58.78,92,6,1.99,clear sky
1847,Sawakin,SD,19.1059,37.3321,95.49,29,22,1.52,few clouds
1848,Wagar,SD,16.1525,36.2032,88.74,42,39,10.69,scattered clouds
1849,Imeni Poliny Osipenko,RU,52.4201,136.4853,61.43,61,100,7.7,overcast clouds
1850,Emba,KZ,48.8264,58.1442,52.09,87,100,13.18,overcast clouds
1851,Yarim,YE,14.298,44.3779,67.28,15,2,3.96,clear sky
1852,Eenhana,NA,-17.4667,16.3333,73.15,11,0,5.39,clear sky
1853,Wheatley,GB,51.7473,-1.1394,62.15,96,75,21.85,moderate rain
1854,Powell River,CA,49.8496,-124.5361,59.07,92,99,15.37,light rain
1855,Orthez,FR,43.4884,-0.7724,69.73,64,91,2.84,overcast clouds
1856,Toamasina,MG,-18.1667,49.3833,77.0,78,75,10.36,light rain
1857,Vangazi,LV,57.0936,24.5486,46.65,95,7,5.23,clear sky
1858,Kannur,IN,11.8675,75.3576,80.83,81,100,11.3,overcast clouds
1859,Simao,CN,22.7886,100.9748,73.38,83,46,2.51,scattered clouds
1860,Channel-Port Aux Basques,CA,47.5702,-59.1367,59.47,98,100,13.71,overcast clouds
1861,Puerto Leguizamo,CO,-0.1934,-74.7819,71.2,83,20,1.63,few clouds
1862,Luau,AO,-10.7073,22.2247,80.19,38,37,6.31,scattered clouds
1863,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,72.16,61,7,4.25,clear sky
1864,Bela,IN,25.9333,81.9833,93.27,57,24,11.01,few clouds
1865,Mandera,KE,3.9366,41.867,87.62,38,6,17.22,clear sky
1866,Barahona,DO,18.2085,-71.1008,79.21,81,82,2.98,broken clouds
1867,Dharchula,IN,29.85,80.5333,84.0,57,16,6.78,few clouds
1868,Ninghai,CN,29.2892,121.4247,91.08,72,2,5.46,clear sky
1869,Mendeleyevsk,RU,55.9082,52.2905,42.04,96,100,16.93,overcast clouds
1870,Prieska,ZA,-29.6641,22.7474,84.51,6,63,18.75,broken clouds
1871,Urengoy,RU,65.9667,78.3667,43.5,61,20,5.99,few clouds
1872,Sao Francisco,BR,-15.9486,-44.8644,71.47,41,26,5.3,scattered clouds
1873,Indapur,IN,18.3,73.25,84.15,74,100,2.86,overcast clouds
